"age","m_f","ritmo_promedio_30k","official_time_min"
48,"F",6.68944444444444,291.033333333333
57,"F",6.78,291.033333333333
53,"F",6.78,291.033333333333
33,"F",6.68611111111111,291.033333333333
36,"F",6.80055555555556,291.033333333333
47,"F",6.54222222222222,291.05
49,"M",6.57722222222222,291.05
48,"F",6.82222222222222,291.083333333333
32,"M",6.66944444444445,291.083333333333
34,"F",6.69166666666667,291.133333333333
70,"M",6.715,291.133333333333
64,"M",6.74944444444444,291.2
35,"F",6.67388888888889,291.233333333333
47,"M",6.49555555555556,291.233333333333
49,"F",6.74444444444444,291.25
42,"F",6.61722222222222,291.266666666667
24,"F",6.51944444444444,291.283333333333
49,"M",6.70055555555556,291.3
71,"M",6.55833333333333,291.3
57,"M",6.35,291.3
26,"M",6.35,291.316666666667
72,"M",6.57555555555556,291.333333333333
40,"F",6.80111111111111,291.333333333333
70,"M",6.81055555555556,291.333333333333
45,"M",6.90944444444444,291.366666666667
22,"F",6.69555555555556,291.383333333333
48,"F",6.49944444444444,291.4
42,"F",6.79888888888889,291.433333333333
24,"F",6.66777777777778,291.433333333333
71,"F",6.83055555555555,291.45
33,"M",6.62611111111111,291.5
42,"F",6.1,291.516666666667
47,"M",6.43222222222222,291.516666666667
60,"F",6.79222222222222,291.516666666667
32,"M",6.55666666666667,291.516666666667
22,"M",6.57555555555556,291.55
29,"F",6.74444444444444,291.55
23,"F",6.57611111111111,291.55
38,"F",6.86611111111111,291.566666666667
26,"F",6.69777777777778,291.583333333333
27,"M",6.76111111111111,291.633333333333
41,"F",6.76,291.666666666667
32,"F",6.82388888888889,291.666666666667
35,"F",6.70388888888889,291.666666666667
43,"M",6.76,291.666666666667
30,"M",6.75,291.683333333333
64,"F",6.37,291.683333333333
74,"M",6.61111111111111,291.733333333333
46,"F",6.80388888888889,291.766666666667
38,"F",6.61444444444444,291.783333333333
48,"F",6.87333333333333,291.833333333333
63,"M",6.83944444444444,291.866666666667
64,"F",6.55111111111111,291.866666666667
48,"F",6.62111111111111,291.9
30,"M",6.14722222222222,291.916666666667
28,"F",6.56611111111111,291.95
27,"F",6.72888888888889,291.95
34,"M",6.37111111111111,291.95
43,"M",6.61444444444444,291.966666666667
61,"F",6.60944444444444,292.016666666667
60,"F",6.82222222222222,292.033333333333
51,"M",6.73722222222222,292.033333333333
44,"F",6.86333333333333,292.033333333333
38,"F",6.63222222222222,292.033333333333
62,"M",6.53944444444444,292.05
65,"M",6.57777777777778,292.05
42,"F",6.6,292.05
41,"F",6.69722222222222,292.1
23,"M",6.48777777777778,292.2
42,"F",7.085,292.216666666667
22,"F",6.61222222222222,292.216666666667
38,"F",6.63055555555556,292.25
29,"F",6.615,292.25
36,"M",6.66611111111111,292.3
26,"M",6.85222222222222,292.366666666667
26,"F",6.61388888888889,292.366666666667
26,"F",6.67777777777778,292.416666666667
70,"F",6.76388888888889,292.45
60,"F",6.36777777777778,292.45
25,"F",6.505,292.466666666667
62,"F",6.70055555555556,292.533333333333
33,"F",6.78777777777778,292.55
23,"F",6.54,292.566666666667
52,"M",6.645,292.583333333333
60,"M",7.30722222222222,292.7
30,"F",6.70111111111111,292.766666666667
36,"F",6.47111111111111,292.766666666667
46,"M",6.91444444444444,292.766666666667
60,"M",6.42611111111111,292.8
28,"F",6.90111111111111,292.816666666667
38,"F",6.90111111111111,292.816666666667
22,"F",6.77666666666667,292.85
49,"M",6.47111111111111,292.85
47,"F",6.65388888888889,292.85
69,"M",6.91666666666667,292.866666666667
55,"M",6.65444444444444,292.866666666667
42,"F",6.65444444444444,292.866666666667
45,"F",6.96944444444444,292.866666666667
43,"F",6.62277777777778,292.9
50,"M",6.86277777777778,292.916666666667
64,"M",6.89611111111111,292.916666666667
51,"F",7.13444444444444,292.933333333333
27,"F",6.33611111111111,292.933333333333
65,"M",6.51722222222222,292.95
30,"F",6.72888888888889,292.983333333333
50,"F",6.89,292.983333333333
44,"M",6.58444444444444,292.983333333333
57,"F",6.87722222222222,293.05
56,"M",6.53833333333333,293.05
35,"M",6.63277777777778,293.066666666667
47,"M",6.81888888888889,293.116666666667
38,"M",6.98888888888889,293.133333333333
58,"M",6.76833333333333,293.133333333333
51,"M",6.62277777777778,293.133333333333
38,"F",6.88722222222222,293.15
26,"F",6.51611111111111,293.166666666667
46,"M",6.51666666666667,293.183333333333
60,"M",6.42,293.2
21,"M",6.70222222222222,293.2
33,"F",6.61166666666667,293.2
25,"M",6.92111111111111,293.216666666667
26,"M",6.72722222222222,293.216666666667
61,"F",6.72277777777778,293.283333333333
43,"M",6.24944444444444,293.3
36,"M",6.96166666666667,293.316666666667
38,"M",6.96166666666667,293.333333333333
22,"F",6.53777777777778,293.366666666667
53,"M",6.31222222222222,293.433333333333
36,"M",6.99944444444444,293.5
47,"M",6.59222222222222,293.516666666667
46,"M",6.69,293.616666666667
26,"F",6.56777777777778,293.65
29,"F",6.815,293.65
29,"F",6.815,293.666666666667
28,"F",6.99888888888889,293.666666666667
57,"M",6.71666666666667,293.75
58,"F",6.72833333333333,293.766666666667
42,"M",6.71888888888889,293.766666666667
62,"M",6.40277777777778,293.783333333333
64,"F",6.74388888888889,293.783333333333
67,"M",6.74333333333333,293.8
37,"F",6.67944444444444,293.8
46,"M",6.70222222222222,293.816666666667
59,"M",6.74555555555556,293.833333333333
35,"F",6.74388888888889,293.933333333333
58,"M",6.44666666666667,293.95
55,"M",6.64444444444444,293.95
38,"F",7.21333333333333,294
33,"F",6.36166666666667,294.016666666667
28,"F",6.73166666666667,294.05
33,"F",6.60611111111111,294.1
57,"F",6.46277777777778,294.1
29,"F",6.78444444444444,294.133333333333
31,"F",6.64277777777778,294.2
46,"F",7.12833333333333,294.2
56,"F",6.88833333333333,294.25
72,"M",6.88777777777778,294.283333333333
54,"M",6.68722222222222,294.333333333333
24,"F",6.88166666666667,294.366666666667
49,"M",6.77944444444444,294.383333333333
38,"F",6.56833333333333,294.4
59,"M",6.61277777777778,294.4
48,"M",6.595,294.433333333333
35,"F",6.78888888888889,294.433333333333
60,"M",5.95777777777778,294.466666666667
39,"F",6.98944444444444,294.5
52,"M",6.465,294.533333333333
47,"M",6.58444444444444,294.533333333333
40,"F",6.76555555555556,294.55
31,"F",6.60055555555556,294.6
29,"F",6.77277777777778,294.6
46,"F",6.99111111111111,294.666666666667
62,"M",6.12833333333333,294.683333333333
45,"F",6.67166666666667,294.683333333333
68,"F",6.74722222222222,294.683333333333
41,"F",6.48944444444444,294.7
41,"M",7.00777777777778,294.7
38,"F",6.95777777777778,294.716666666667
45,"M",6.74833333333333,294.75
57,"M",4.99666666666667,294.75
29,"F",6.94611111111111,294.833333333333
48,"M",6.86777777777778,294.85
42,"F",6.78944444444444,294.883333333333
41,"F",6.78944444444444,294.883333333333
43,"M",6.64222222222222,294.9
51,"M",6.88722222222222,294.916666666667
24,"F",6.62277777777778,294.95
45,"M",6.22222222222222,294.95
49,"M",6.77,294.95
33,"M",6.80166666666667,295
25,"F",6.85,295.016666666667
42,"F",6.87611111111111,295.016666666667
38,"F",6.20611111111111,295.016666666667
27,"F",6.72722222222222,295.05
24,"F",7.07555555555556,295.066666666667
43,"M",6.745,295.083333333333
28,"F",6.82333333333333,295.1
66,"F",6.47444444444444,295.15
40,"F",6.92333333333333,295.183333333333
32,"F",6.92333333333333,295.2
28,"F",6.70722222222222,295.25
27,"F",6.65888888888889,295.25
25,"F",6.65944444444444,295.25
32,"F",6.84666666666667,295.283333333333
47,"F",6.86111111111111,295.3
43,"M",5.44,295.333333333333
45,"F",6.89222222222222,295.433333333333
36,"F",6.72,295.433333333333
66,"F",6.78833333333333,295.433333333333
22,"F",6.73777777777778,295.466666666667
43,"F",6.72555555555556,295.466666666667
48,"M",6.92611111111111,295.483333333333
37,"F",6.76833333333333,295.483333333333
33,"M",6.9,295.5
27,"F",6.91555555555556,295.5
48,"F",6.81222222222222,295.516666666667
50,"M",6.69333333333333,295.516666666667
34,"F",6.81833333333333,295.533333333333
42,"M",6.69166666666667,295.533333333333
47,"M",6.86888888888889,295.55
49,"M",6.955,295.583333333333
27,"F",6.67611111111111,295.616666666667
34,"F",6.90888888888889,295.65
25,"M",6.47,295.666666666667
42,"M",6.57333333333333,295.683333333333
35,"F",6.50277777777778,295.683333333333
44,"M",6.73333333333333,295.716666666667
39,"F",6.77555555555556,295.766666666667
32,"F",7.17666666666667,295.766666666667
51,"M",6.68055555555556,295.783333333333
33,"F",6.68111111111111,295.783333333333
29,"F",5.235,295.8
40,"F",6.94166666666667,295.8
34,"F",6.78888888888889,295.833333333333
35,"F",6.78888888888889,295.833333333333
49,"F",6.98722222222222,295.866666666667
36,"M",6.73166666666667,295.9
44,"F",6.88944444444444,295.966666666667
35,"F",6.805,295.983333333333
61,"F",6.90944444444444,295.983333333333
63,"M",6.76055555555556,296.016666666667
51,"M",6.71722222222222,296.033333333333
49,"M",6.66166666666667,296.033333333333
29,"F",6.81833333333333,296.05
57,"M",6.86333333333333,296.066666666667
30,"M",6.71277777777778,296.066666666667
26,"M",6.84555555555556,296.066666666667
58,"F",6.77666666666667,296.066666666667
28,"F",7.39111111111111,296.083333333333
29,"M",6.73444444444444,296.1
43,"M",6.84277777777778,296.133333333333
50,"M",7.33722222222222,296.166666666667
52,"M",6.72277777777778,296.166666666667
37,"F",7.06166666666667,296.166666666667
47,"F",7.06166666666667,296.166666666667
35,"M",6.65333333333333,296.216666666667
67,"F",6.77944444444444,296.233333333333
28,"F",6.76777777777778,296.25
60,"M",6.81777777777778,296.283333333333
44,"M",6.85388888888889,296.3
62,"M",6.73388888888889,296.333333333333
41,"M",6.62,296.383333333333
43,"M",6.60555555555556,296.4
65,"M",6.55055555555556,296.4
57,"M",6.45944444444444,296.416666666667
40,"F",6.91333333333333,296.416666666667
30,"F",6.93,296.466666666667
60,"F",6.73722222222222,296.483333333333
62,"M",6.77833333333333,296.5
30,"F",6.93,296.5
46,"F",6.96944444444444,296.516666666667
47,"M",6.62166666666667,296.516666666667
36,"M",6.70277777777778,296.516666666667
50,"M",7.025,296.516666666667
36,"F",6.94944444444444,296.533333333333
40,"M",6.88333333333333,296.533333333333
33,"F",6.67555555555556,296.55
39,"F",7.09722222222222,296.55
40,"F",6.79222222222222,296.583333333333
50,"F",7.14166666666667,296.616666666667
54,"F",6.28833333333333,296.65
33,"M",6.62944444444444,296.666666666667
31,"M",6.98,296.733333333333
40,"F",6.77888888888889,296.733333333333
43,"M",7.05666666666667,296.75
24,"F",6.61166666666667,296.766666666667
59,"M",6.60722222222222,296.783333333333
55,"F",6.61888888888889,296.783333333333
70,"F",7.02388888888889,296.816666666667
41,"F",6.51055555555556,296.816666666667
36,"F",6.905,296.833333333333
54,"F",6.80222222222222,296.85
32,"M",6.67555555555556,296.9
62,"F",6.81333333333333,296.933333333333
28,"F",6.82333333333333,296.933333333333
36,"M",7.00722222222222,296.983333333333
34,"F",6.78777777777778,297
32,"F",6.85166666666667,297
20,"M",6.86666666666667,297.016666666667
55,"M",6.83444444444444,297.016666666667
55,"M",6.83388888888889,297.05
45,"M",4.52555555555556,297.066666666667
76,"M",6.94777777777778,297.066666666667
25,"F",6.78777777777778,297.066666666667
52,"M",6.78277777777778,297.083333333333
37,"F",6.87722222222222,297.083333333333
24,"F",7.00555555555556,297.083333333333
22,"F",6.97777777777778,297.1
23,"F",6.97722222222222,297.1
20,"F",6.97777777777778,297.1
21,"F",7.00611111111111,297.1
22,"F",7.00666666666667,297.116666666667
28,"F",6.90888888888889,297.133333333333
28,"F",6.55611111111111,297.15
69,"M",6.53888888888889,297.15
47,"F",6.78444444444444,297.183333333333
35,"F",6.87777777777778,297.25
60,"F",6.89055555555556,297.25
23,"F",7.05277777777778,297.266666666667
56,"M",7.05277777777778,297.283333333333
32,"F",7.05055555555556,297.283333333333
34,"F",6.92055555555556,297.3
48,"F",6.90666666666667,297.35
31,"F",6.84222222222222,297.35
50,"M",6.94666666666667,297.4
66,"M",6.58166666666667,297.4
29,"M",6.45666666666667,297.416666666667
60,"F",6.86444444444444,297.45
54,"M",6.65888888888889,297.466666666667
20,"F",7.03111111111111,297.483333333333
22,"F",7.03166666666667,297.483333333333
43,"M",6.835,297.5
28,"F",7.06166666666667,297.5
39,"F",6.83722222222222,297.55
44,"F",6.97111111111111,297.55
57,"M",7.05833333333333,297.616666666667
49,"F",6.47611111111111,297.633333333333
32,"F",6.82388888888889,297.65
56,"M",6.31111111111111,297.716666666667
22,"M",6.69777777777778,297.75
48,"M",6.69111111111111,297.766666666667
29,"F",6.64555555555556,297.816666666667
26,"M",7.23944444444444,297.833333333333
41,"M",6.83666666666667,297.833333333333
45,"M",6.81166666666667,297.866666666667
50,"M",6.78111111111111,297.9
63,"M",5.96888888888889,297.916666666667
70,"F",7.03555555555556,297.916666666667
25,"F",6.88277777777778,297.933333333333
26,"F",6.88166666666667,297.933333333333
56,"F",6.88222222222222,297.933333333333
39,"F",7.14333333333333,297.933333333333
22,"F",6.88277777777778,297.95
45,"M",6.92444444444444,297.95
68,"F",7.03722222222222,297.966666666667
48,"M",6.70055555555556,297.983333333333
67,"M",6.91,297.983333333333
56,"F",6.71666666666667,298
29,"F",6.85166666666667,298.066666666667
25,"M",6.87,298.116666666667
60,"F",6.70222222222222,298.116666666667
39,"F",6.57055555555556,298.166666666667
40,"M",6.93833333333333,298.166666666667
50,"M",7.06166666666667,298.166666666667
27,"F",6.84333333333333,298.2
45,"F",7.26166666666667,298.233333333333
46,"M",7.19333333333333,298.233333333333
41,"F",6.91777777777778,298.25
60,"M",6.81444444444444,298.266666666667
31,"F",7.03888888888889,298.283333333333
43,"M",6.90055555555556,298.316666666667
31,"M",6.97111111111111,298.35
26,"F",6.84611111111111,298.35
24,"F",6.84611111111111,298.35
44,"M",6.83888888888889,298.366666666667
45,"M",6.84833333333333,298.4
32,"F",6.64388888888889,298.433333333333
48,"M",7.08277777777778,298.433333333333
42,"F",6.79388888888889,298.45
48,"M",6.775,298.45
34,"F",7.03444444444444,298.45
34,"F",6.90333333333333,298.45
60,"M",6.34888888888889,298.466666666667
43,"F",7.16722222222222,298.483333333333
53,"F",6.37611111111111,298.483333333333
26,"F",6.68722222222222,298.5
26,"M",6.84055555555556,298.516666666667
54,"F",7.02333333333333,298.516666666667
21,"F",6.84055555555556,298.516666666667
22,"F",6.83944444444444,298.516666666667
33,"M",6.84055555555556,298.533333333333
26,"F",6.86555555555556,298.616666666667
70,"M",6.81555555555556,298.633333333333
50,"F",6.75388888888889,298.666666666667
55,"F",6.53444444444444,298.7
48,"F",6.58,298.733333333333
77,"M",7.04222222222222,298.75
24,"F",7.25666666666667,298.8
44,"F",6.67666666666667,298.8
38,"M",6.65444444444444,298.816666666667
23,"F",7.11,298.85
23,"F",7.11,298.866666666667
24,"F",7.33055555555555,298.866666666667
73,"M",6.775,298.883333333333
52,"M",6.79611111111111,298.9
45,"M",6.78888888888889,298.9
43,"F",6.96944444444444,298.95
53,"M",6.61388888888889,298.966666666667
28,"F",6.84944444444444,298.983333333333
39,"F",6.85111111111111,298.983333333333
40,"M",6.68666666666667,299
35,"F",6.77444444444444,299.016666666667
68,"M",6.97277777777778,299.016666666667
41,"F",6.86944444444444,299.1
44,"F",6.95944444444444,299.1
25,"F",6.66888888888889,299.15
31,"F",7.04166666666667,299.166666666667
32,"M",6.67722222222222,299.183333333333
21,"F",6.90833333333333,299.183333333333
36,"M",6.90833333333333,299.183333333333
39,"F",7.03777777777778,299.2
35,"M",6.18388888888889,299.2
26,"F",6.61222222222222,299.2
28,"F",6.52611111111111,299.2
47,"F",6.94777777777778,299.216666666667
41,"F",6.96333333333333,299.216666666667
31,"F",6.88666666666667,299.233333333333
56,"F",6.865,299.233333333333
55,"F",7.03055555555556,299.266666666667
47,"F",7.01388888888889,299.283333333333
43,"M",6.92222222222222,299.3
66,"M",7.16444444444444,299.3
42,"M",6.27277777777778,299.3
24,"F",7.03777777777778,299.316666666667
27,"F",7.19444444444444,299.35
53,"M",6.84055555555556,299.35
40,"F",6.92333333333333,299.533333333333
41,"F",6.86888888888889,299.55
41,"M",6.94722222222222,299.55
60,"M",6.40277777777778,299.583333333333
44,"M",6.575,299.583333333333
24,"F",6.71444444444444,299.6
28,"F",7.14333333333333,299.6
53,"M",6.82388888888889,299.6
57,"M",6.59611111111111,299.6
48,"M",6.71333333333333,299.633333333333
45,"M",6.71277777777778,299.633333333333
49,"F",6.88444444444444,299.65
40,"F",7.15277777777778,299.683333333333
43,"F",6.58277777777778,299.7
37,"F",6.84833333333333,299.733333333333
33,"F",6.78666666666667,299.8
65,"F",6.90055555555556,299.816666666667
50,"F",7.04111111111111,299.833333333333
29,"F",6.83944444444444,299.85
66,"F",6.835,299.85
28,"F",6.90722222222222,299.866666666667
30,"M",7.275,299.866666666667
73,"M",6.78166666666667,299.9
65,"M",6.16555555555556,299.9
46,"M",6.50777777777778,299.933333333333
48,"F",6.90111111111111,299.966666666667
26,"F",7.01277777777778,299.983333333333
71,"M",7.12722222222222,300
34,"F",6.91277777777778,300.016666666667
37,"F",6.72388888888889,300.033333333333
22,"F",7.19777777777778,300.05
30,"M",6.885,300.05
26,"F",6.78666666666667,300.066666666667
37,"M",7.28888888888889,300.066666666667
52,"M",6.78444444444444,300.066666666667
61,"F",6.705,300.1
54,"M",6.99055555555556,300.1
76,"M",7.08611111111111,300.116666666667
26,"F",6.85333333333333,300.166666666667
23,"F",6.85333333333333,300.166666666667
42,"M",6.42888888888889,300.2
49,"F",6.89444444444444,300.25
38,"F",6.84166666666667,300.25
34,"F",6.895,300.266666666667
35,"F",7.03722222222222,300.266666666667
45,"M",4.515,300.266666666667
57,"F",6.205,300.333333333333
44,"F",7.04611111111111,300.366666666667
63,"F",6.90277777777778,300.383333333333
39,"M",6.86777777777778,300.383333333333
58,"F",6.63388888888889,300.4
58,"M",7.055,300.4
31,"F",6.93666666666667,300.416666666667
68,"M",6.83055555555555,300.483333333333
35,"M",6.81222222222222,300.55
44,"M",6.91611111111111,300.55
29,"F",6.93722222222222,300.566666666667
31,"F",6.93777777777778,300.583333333333
51,"M",6.82055555555556,300.666666666667
36,"F",6.89222222222222,300.683333333333
52,"M",6.82111111111111,300.7
62,"M",6.81111111111111,300.7
68,"M",6.92444444444444,300.7
34,"F",6.79666666666667,300.716666666667
35,"F",6.91666666666667,300.733333333333
22,"F",6.91722222222222,300.733333333333
57,"F",6.91722222222222,300.75
45,"F",7.03722222222222,300.833333333333
62,"M",6.82777777777778,300.95
60,"M",7.03222222222222,300.983333333333
28,"F",7.03277777777778,300.983333333333
55,"F",6.73944444444444,301
55,"M",5.525,301.016666666667
32,"F",6.90777777777778,301.033333333333
21,"M",6.83666666666667,301.083333333333
23,"F",6.76222222222222,301.083333333333
41,"F",6.99388888888889,301.15
44,"F",6.625,301.2
60,"F",6.98833333333333,301.233333333333
67,"F",6.98166666666667,301.3
29,"F",6.81166666666667,301.333333333333
56,"M",6.81166666666667,301.333333333333
22,"F",7.05388888888889,301.333333333333
19,"F",7.05444444444444,301.35
30,"F",7.06555555555556,301.366666666667
43,"M",6.74277777777778,301.383333333333
41,"F",6.79555555555556,301.416666666667
67,"M",6.66,301.433333333333
22,"F",7.05111111111111,301.466666666667
25,"F",7.21,301.466666666667
42,"F",6.86555555555556,301.533333333333
49,"F",6.70388888888889,301.533333333333
27,"M",6.86222222222222,301.65
60,"F",6.94722222222222,301.683333333333
33,"M",7.39277777777778,301.7
33,"M",7.39333333333333,301.716666666667
31,"M",6.91555555555556,301.716666666667
64,"M",6.67833333333333,301.716666666667
38,"F",6.92111111111111,301.75
37,"F",6.73944444444444,301.766666666667
35,"F",6.88666666666667,301.766666666667
29,"F",7.18888888888889,301.833333333333
31,"F",6.82722222222222,301.833333333333
47,"M",6.55222222222222,301.85
29,"F",7.00111111111111,301.85
27,"F",7.20111111111111,301.866666666667
53,"F",6.58666666666667,301.916666666667
54,"F",7.14833333333333,301.933333333333
22,"M",6.89444444444444,301.95
53,"M",6.99777777777778,301.966666666667
27,"F",7.10944444444444,302.066666666667
50,"M",6.44111111111111,302.066666666667
41,"M",7.21222222222222,302.066666666667
51,"F",7.07111111111111,302.166666666667
38,"F",6.79111111111111,302.166666666667
51,"M",6.86444444444444,302.233333333333
33,"M",7.02722222222222,302.25
31,"F",6.85277777777778,302.25
38,"F",7.17722222222222,302.266666666667
76,"M",6.77666666666667,302.3
47,"M",6.77722222222222,302.3
57,"M",6.74166666666667,302.333333333333
46,"M",6.89944444444444,302.366666666667
22,"M",6.91166666666667,302.383333333333
48,"F",6.87666666666667,302.383333333333
57,"M",6.80777777777778,302.383333333333
41,"F",6.975,302.416666666667
70,"M",6.95055555555556,302.466666666667
41,"F",7.16888888888889,302.516666666667
40,"F",7.16888888888889,302.516666666667
21,"F",7.035,302.533333333333
57,"M",6.51888888888889,302.533333333333
51,"M",6.93611111111111,302.55
47,"M",6.78388888888889,302.566666666667
59,"F",6.65666666666667,302.6
69,"M",7.04944444444444,302.6
48,"M",6.63333333333333,302.65
46,"M",6.945,302.65
20,"F",6.83555555555556,302.716666666667
34,"F",7.02666666666667,302.733333333333
30,"F",6.96444444444444,302.766666666667
30,"F",6.83833333333333,302.766666666667
71,"M",7.17833333333333,302.766666666667
29,"F",6.81055555555556,302.766666666667
43,"F",6.77111111111111,302.8
53,"F",6.99888888888889,302.816666666667
44,"F",6.93,302.833333333333
30,"M",7.11611111111111,302.883333333333
70,"F",6.91111111111111,302.883333333333
37,"F",7.13666666666667,302.916666666667
35,"F",6.65444444444444,302.95
52,"M",6.91888888888889,303.016666666667
24,"F",6.88611111111111,303.05
60,"F",7.06111111111111,303.066666666667
27,"M",6.73666666666667,303.1
66,"F",7.01111111111111,303.133333333333
61,"M",5.96222222222222,303.166666666667
66,"F",6.97611111111111,303.183333333333
45,"F",6.91888888888889,303.2
20,"F",7.19111111111111,303.2
56,"M",6.54555555555556,303.216666666667
50,"F",7.04555555555556,303.216666666667
60,"M",7.24611111111111,303.25
22,"F",7.16,303.25
35,"F",7.01,303.266666666667
23,"F",7.00944444444444,303.266666666667
36,"F",6.83222222222222,303.266666666667
51,"M",6.77222222222222,303.283333333333
26,"F",7.085,303.333333333333
33,"M",6.99277777777778,303.383333333333
37,"F",6.99277777777778,303.383333333333
66,"F",6.83222222222222,303.4
34,"F",6.99333333333333,303.4
25,"F",6.95166666666667,303.433333333333
25,"F",7.10388888888889,303.433333333333
53,"F",7.03777777777778,303.45
48,"F",7.03166666666667,303.483333333333
33,"F",7.17722222222222,303.5
30,"F",7.50888888888889,303.533333333333
67,"F",7.04111111111111,303.55
58,"M",6.92833333333333,303.583333333333
25,"F",7.17222222222222,303.6
56,"F",7.18944444444444,303.6
40,"M",6.63166666666667,303.65
38,"M",6.82166666666667,303.65
43,"M",7.21222222222222,303.683333333333
67,"M",6.67111111111111,303.7
27,"F",6.81333333333333,303.716666666667
40,"M",7.10666666666667,303.733333333333
62,"M",6.85944444444444,303.783333333333
51,"M",7.14555555555556,303.783333333333
60,"F",7.03888888888889,303.8
61,"M",7.18166666666667,303.8
33,"F",6.36333333333333,303.8
37,"F",7.10888888888889,303.85
68,"M",6.78,303.933333333333
28,"M",7.26055555555556,304.066666666667
59,"M",6.53055555555556,304.083333333333
43,"F",7.13833333333333,304.1
59,"M",7.00166666666667,304.1
41,"F",7.08611111111111,304.116666666667
31,"F",7.41222222222222,304.116666666667
33,"F",6.82555555555556,304.166666666667
53,"F",6.48944444444444,304.166666666667
23,"F",6.87444444444444,304.216666666667
27,"M",6.87444444444444,304.233333333333
28,"F",7.15055555555556,304.266666666667
24,"F",7.15111111111111,304.266666666667
43,"F",6.995,304.333333333333
64,"M",6.96611111111111,304.35
30,"F",6.94722222222222,304.433333333333
55,"M",6.85888888888889,304.516666666667
45,"M",6.985,304.533333333333
53,"F",7.03333333333333,304.55
56,"M",6.25277777777778,304.566666666667
29,"M",6.57611111111111,304.583333333333
44,"F",7.08055555555555,304.633333333333
32,"M",7.22277777777778,304.633333333333
46,"M",6.915,304.65
33,"M",6.95,304.666666666667
52,"M",6.75111111111111,304.666666666667
60,"F",7.09333333333333,304.783333333333
26,"F",7.23555555555556,304.8
45,"F",6.72611111111111,304.8
48,"M",6.79722222222222,304.8
44,"F",7.07722222222222,304.816666666667
65,"M",6.90444444444444,304.816666666667
29,"F",7.03277777777778,304.833333333333
59,"F",7.24,304.85
21,"F",7.20444444444444,304.85
20,"F",7.20444444444444,304.85
45,"M",7.08,304.866666666667
44,"F",7.08055555555555,304.866666666667
71,"F",6.91666666666667,304.883333333333
42,"F",7.14444444444444,304.883333333333
28,"F",6.75888888888889,304.95
36,"F",6.82555555555556,304.983333333333
32,"F",7.08166666666667,304.983333333333
51,"M",6.84944444444444,305.016666666667
20,"M",7.19277777777778,305.016666666667
37,"F",6.97722222222222,305.066666666667
36,"M",6.77277777777778,305.116666666667
59,"M",5.98944444444444,305.116666666667
50,"F",7.16888888888889,305.116666666667
38,"F",7.11888888888889,305.116666666667
41,"F",7.11888888888889,305.116666666667
43,"F",7.22111111111111,305.116666666667
37,"F",6.89444444444444,305.166666666667
45,"F",7.33444444444444,305.233333333333
60,"M",6.81777777777778,305.233333333333
53,"F",7.29277777777778,305.283333333333
42,"F",7.02166666666667,305.35
44,"M",6.99111111111111,305.583333333333
58,"M",6.80944444444444,305.633333333333
40,"F",7.04722222222222,305.666666666667
34,"M",6.89277777777778,305.7
43,"F",6.97611111111111,305.7
30,"F",6.90777777777778,305.733333333333
33,"M",6.90777777777778,305.733333333333
58,"M",6.85,305.75
41,"F",6.90666666666667,305.75
32,"F",7.13722222222222,305.766666666667
49,"M",6.55444444444444,305.766666666667
70,"M",6.20388888888889,305.783333333333
33,"M",6.96444444444444,305.85
36,"M",7.01888888888889,305.85
26,"F",7.27055555555556,305.9
50,"M",7.31111111111111,305.9
51,"F",7.32555555555556,305.9
58,"M",6.98277777777778,305.983333333333
35,"M",6.91333333333333,305.983333333333
37,"M",6.92111111111111,305.983333333333
45,"F",7.24222222222222,306.1
45,"F",7.08166666666667,306.116666666667
41,"F",7.08222222222222,306.116666666667
47,"F",7.22,306.25
22,"F",7.15111111111111,306.25
26,"F",6.85777777777778,306.3
35,"M",7.20777777777778,306.3
57,"F",6.96777777777778,306.316666666667
53,"M",7.22666666666667,306.466666666667
51,"F",7.01333333333333,306.466666666667
39,"F",7.14777777777778,306.516666666667
41,"F",6.98166666666667,306.55
50,"F",7.03444444444444,306.6
37,"M",7.10722222222222,306.65
63,"M",6.82388888888889,306.666666666667
43,"F",6.42166666666667,306.7
45,"M",6.82833333333333,306.7
36,"F",7.26222222222222,306.7
43,"F",6.93666666666667,306.716666666667
64,"M",6.25,306.733333333333
65,"M",7.00833333333333,306.733333333333
44,"F",6.93388888888889,306.783333333333
67,"M",6.955,306.833333333333
40,"F",7.04111111111111,306.966666666667
29,"F",7.21777777777778,307.083333333333
47,"M",6.91277777777778,307.116666666667
24,"F",6.89166666666667,307.166666666667
35,"F",7.00333333333333,307.183333333333
51,"F",7.04444444444445,307.2
52,"F",6.95333333333333,307.216666666667
50,"F",6.99611111111111,307.233333333333
53,"M",6.70111111111111,307.25
44,"M",7.15611111111111,307.283333333333
25,"F",7.02055555555556,307.316666666667
45,"M",6.83222222222222,307.383333333333
44,"F",7.01388888888889,307.433333333333
46,"M",6.98722222222222,307.533333333333
29,"F",7.27055555555556,307.583333333333
29,"F",7.24111111111111,307.616666666667
18,"M",6.79666666666667,307.65
42,"M",7.05111111111111,307.666666666667
51,"M",7.42166666666667,307.733333333333
60,"M",6.67111111111111,307.783333333333
68,"M",6.93166666666667,307.783333333333
27,"F",7.21222222222222,307.783333333333
66,"M",6.63833333333333,307.8
23,"F",6.94388888888889,307.833333333333
